50.31.240.20.static.midphase.com; 0.0.0.0; /advanced/calibrate.pdf; 21/Oct/2014:13:31:41; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /advanced/align.pptx; 21/Oct/2014:13:30:45; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /advanced/linefollower.ev3; 21/Oct/2014:13:32:07; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /advanced/align.pdf; 21/Oct/2014:13:31:28; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /advanced/othergyro.ev3; 21/Oct/2014:13:32:23; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /advanced/othergyro.pptx; 21/Oct/2014:13:32:13; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /advanced/othergyro.pdf; 21/Oct/2014:13:32:18; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /advanced/proportionalcontrol.ev3; 21/Oct/2014:13:32:40; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /advanced/proportionalcontrol.pptx; 21/Oct/2014:13:32:30; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /advanced/proportionalcontrol.pdf; 21/Oct/2014:13:32:35; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/moveinches.ev3; 21/Oct/2014:13:33:18; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/turndegrees.ev3; 21/Oct/2014:13:33:24; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /advanced/linefollower.pdf; 21/Oct/2014:13:32:02; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/colorfollower.pptx; 21/Oct/2014:13:33:50; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/SimpleLineFollower.pptx; 21/Oct/2014:13:33:29; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/colorfollower.ev3; 21/Oct/2014:13:34:19; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/myblocks.pptx; 21/Oct/2014:13:33:04; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/colorfollower.ev3; 21/Oct/2014:13:34:23; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/colorfollowerstop.ev3; 21/Oct/2014:13:34:23; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/debug.pptx; 21/Oct/2014:13:34:24; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/colorfollower.pptx; 21/Oct/2014:13:34:20; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /advanced/gyroturn.pdf; 21/Oct/2014:13:29:35; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/myblocks.pdf; 21/Oct/2014:13:33:11; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/SimpleLineFollower.pdf; 21/Oct/2014:13:33:34; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/colorfollower.pptx; 21/Oct/2014:13:34:43; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/colorfollower.ev3; 21/Oct/2014:13:34:53; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /advanced/gyroturn.pdf; 21/Oct/2014:13:29:54; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/colorfollowerstop.ev3; 21/Oct/2014:13:34:58; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/colorfollower.pdf; 21/Oct/2014:13:34:21; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/debug.pptx; 21/Oct/2014:13:35:03; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/debug.pptx; 21/Oct/2014:13:35:22; None; None; None; None
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:35:29; 33.3151,-86.7560; Pelham; Alabama; US
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/colorfollower.ev3; 21/Oct/2014:13:35:32; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/colorfollower.ev3; 21/Oct/2014:13:35:32; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/colorfollowerstop.ev3; 21/Oct/2014:13:35:36; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/debug.pdf; 21/Oct/2014:13:35:09; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /beginner/work.docx; 21/Oct/2014:13:36:02; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /advanced/linefollower.pptx; 21/Oct/2014:13:31:58; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /beginner/Beginner1.pdf; 21/Oct/2014:13:35:57; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /beginner/Beginner2.pdf; 21/Oct/2014:13:36:29; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /beginner/Beginner1.pptx; 21/Oct/2014:13:35:52; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /beginner/Beginner3.pdf; 21/Oct/2014:13:37:30; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /beginner/Beginner2.pptx; 21/Oct/2014:13:36:11; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/debug.pdf; 21/Oct/2014:13:34:24; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /beginner/Beginner4.pptx; 21/Oct/2014:13:38:47; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /beginner/Beginner4.pdf; 21/Oct/2014:13:38:57; None; None; None; None
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:46; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:46; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:46; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:46; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:47; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:47; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:47; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:47; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:47; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:47; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:47; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:47; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:48; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:48; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:48; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:49; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:49; 33.3151,-86.7560; Pelham; Alabama; US
50.31.240.20.static.midphase.com; 0.0.0.0; /intermediate/colorfollower.pdf; 21/Oct/2014:13:34:48; None; None; None; None
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:50; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:50; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:50; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:50; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:51; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:51; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:51; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:52; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:52; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:52; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:52; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:53; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:53; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:53; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:53; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:54; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:54; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:54; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:54; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:55; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:55; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:55; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:55; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:55; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:55; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:56; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:39:56; 33.3151,-86.7560; Pelham; Alabama; US
50.31.240.20.static.midphase.com; 0.0.0.0; /beginner/Beginner3.pptx; 21/Oct/2014:13:38:14; None; None; None; None
50.31.240.20.static.midphase.com; 0.0.0.0; /beginner/robot.pdf; 21/Oct/2014:13:36:06; None; None; None; None
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:43:11; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:43:11; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:43:11; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:43:11; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:43:11; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/robot.pdf; 21/Oct/2014:13:43:12; 33.3151,-86.7560; Pelham; Alabama; US
50.31.240.20.static.midphase.com; 0.0.0.0; /beginner/Beginner3.pptx; 21/Oct/2014:13:38:27; None; None; None; None
199.72.185.82; 199.72.185.82; /advanced/align.pdf; 21/Oct/2014:13:45:55; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/align.pptx; 21/Oct/2014:13:46:18; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/align.ev3; 21/Oct/2014:13:46:24; 43.1005,-77.4260; Fairport; New York; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/Beginner1.pdf; 21/Oct/2014:13:46:53; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/Beginner1.pdf; 21/Oct/2014:13:46:53; 33.3151,-86.7560; Pelham; Alabama; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/Beginner1.pdf; 21/Oct/2014:13:46:53; 33.3151,-86.7560; Pelham; Alabama; US
199.72.185.82; 199.72.185.82; /advanced/align.pptx; 21/Oct/2014:13:48:00; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/align.pdf; 21/Oct/2014:13:49:02; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /intermediate/colorfollower.pdf; 21/Oct/2014:13:49:51; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/othergyro.ev3; 21/Oct/2014:13:50:48; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/align.pdf; 21/Oct/2014:13:50:56; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/linefollower.pdf; 21/Oct/2014:13:58:23; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/linefollower.pptx; 21/Oct/2014:13:59:09; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/align.pptx; 21/Oct/2014:14:00:16; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/align.ev3; 21/Oct/2014:14:00:34; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/gyroturn.pptx; 21/Oct/2014:14:00:46; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/gyroturn.ev3; 21/Oct/2014:14:00:50; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/gyroturn.ev3; 21/Oct/2014:14:00:55; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/proportionalcontrol.pdf; 21/Oct/2014:14:01:11; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/proportionalcontrol.ev3; 21/Oct/2014:14:01:18; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/calibrate.pptx; 21/Oct/2014:14:01:27; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/calibrate.pdf; 21/Oct/2014:14:01:32; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/calibrate.ev3; 21/Oct/2014:14:01:36; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /intermediate/colorfollower.pptx; 21/Oct/2014:14:01:56; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /intermediate/colorfollower.pdf; 21/Oct/2014:14:02:02; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /intermediate/colorfollower.ev3; 21/Oct/2014:14:02:06; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /intermediate/colorfollowerstop.ev3; 21/Oct/2014:14:02:11; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /intermediate/SimpleLineFollower.pptx; 21/Oct/2014:14:02:15; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /intermediate/SimpleLineFollower.pdf; 21/Oct/2014:14:02:19; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /intermediate/myblocks.pptx; 21/Oct/2014:14:02:24; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /intermediate/myblocks.pdf; 21/Oct/2014:14:02:27; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /intermediate/moveinches.ev3; 21/Oct/2014:14:02:30; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /intermediate/turndegrees.ev3; 21/Oct/2014:14:02:33; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /beginner/Beginner1.pptx; 21/Oct/2014:14:03:08; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /beginner/Beginner1.pdf; 21/Oct/2014:14:03:14; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /beginner/work.docx; 21/Oct/2014:14:03:18; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /beginner/robot.pdf; 21/Oct/2014:14:03:20; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /beginner/Beginner2.pptx; 21/Oct/2014:14:03:24; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /beginner/Beginner2.pdf; 21/Oct/2014:14:03:27; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /beginner/Beginner3.pptx; 21/Oct/2014:14:03:30; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /beginner/Beginner3.pdf; 21/Oct/2014:14:03:33; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /beginner/Beginner4.pptx; 21/Oct/2014:14:03:36; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /beginner/Beginner4.pdf; 21/Oct/2014:14:03:39; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/proportionalcontrol.ev3; 21/Oct/2014:14:03:51; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/proportionalcontrol.pdf; 21/Oct/2014:14:03:59; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/proportionalcontrol.pptx; 21/Oct/2014:14:04:05; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/align.ev3; 21/Oct/2014:14:04:21; 43.1005,-77.4260; Fairport; New York; US
199.72.185.82; 199.72.185.82; /advanced/align.pptx; 21/Oct/2014:14:04:29; 43.1005,-77.4260; Fairport; New York; US
cpe-74-133-31-3.swo.res.rr.com; 74.133.31.3; /advanced/gyroturn.pdf; 21/Oct/2014:14:09:41; 37.9708,-87.4897; Evansville; Indiana; US
host242.parkschool.net; 0.0.0.0; /beginner/Beginner2.pdf; 21/Oct/2014:14:28:01; None; None; None; None
host242.parkschool.net; 0.0.0.0; /beginner/Beginner2.pdf; 21/Oct/2014:14:29:53; None; None; None; None
host242.parkschool.net; 0.0.0.0; /beginner/Beginner2.pdf; 21/Oct/2014:14:32:04; None; None; None; None
host242.parkschool.net; 0.0.0.0; /beginner/robot.pdf; 21/Oct/2014:14:32:14; None; None; None; None
host242.parkschool.net; 0.0.0.0; /beginner/Beginner1.pdf; 21/Oct/2014:14:32:38; None; None; None; None
host242.parkschool.net; 0.0.0.0; /beginner/Beginner3.pdf; 21/Oct/2014:14:32:55; None; None; None; None
host242.parkschool.net; 0.0.0.0; /drawplan/; 21/Oct/2014:14:34:27; None; None; None; None
host242.parkschool.net; 0.0.0.0; /misc/planning.pdf; 21/Oct/2014:14:34:36; None; None; None; None
host242.parkschool.net; 0.0.0.0; /misc/StrategyWorksheet.pdf; 21/Oct/2014:14:34:47; None; None; None; None
host242.parkschool.net; 0.0.0.0; /misc/timeline.pdf; 21/Oct/2014:14:35:03; None; None; None; None
host242.parkschool.net; 0.0.0.0; /misc/roles.pdf; 21/Oct/2014:14:37:05; None; None; None; None
host242.parkschool.net; 0.0.0.0; /scorer/; 21/Oct/2014:14:37:32; None; None; None; None
wsip-174-76-243-34.no.no.cox.net; 174.76.243.34; /misc/engjournal.pdf; 21/Oct/2014:14:43:50; 29.8180,-89.6325; Chandeleur Islands; Louisiana; US
wsip-174-76-243-34.no.no.cox.net; 174.76.243.34; /misc/planning.pdf; 21/Oct/2014:14:44:12; 29.8180,-89.6325; Chandeleur Islands; Louisiana; US
wsip-174-76-243-34.no.no.cox.net; 174.76.243.34; /drawplan/; 21/Oct/2014:14:44:30; 29.8180,-89.6325; Chandeleur Islands; Louisiana; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /advanced/othergyro.pdf; 21/Oct/2014:14:51:04; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /drawplan/; 21/Oct/2014:14:56:46; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /misc/StrategyWorksheet.pdf; 21/Oct/2014:14:57:00; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /misc/StrategyWorksheet.pdf; 21/Oct/2014:14:57:01; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /misc/StrategyWorksheet.pdf; 21/Oct/2014:14:57:01; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /misc/timeline.pdf; 21/Oct/2014:14:57:15; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /misc/timeline.pdf; 21/Oct/2014:14:57:15; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /misc/timeline.pdf; 21/Oct/2014:14:57:16; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /misc/engjournal.pdf; 21/Oct/2014:14:57:35; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /misc/engjournal.pdf; 21/Oct/2014:14:57:35; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /misc/engjournal.pdf; 21/Oct/2014:14:57:36; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/Beginner1.pptx; 21/Oct/2014:15:09:13; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/Beginner1.pdf; 21/Oct/2014:15:09:21; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /drawplan/; 21/Oct/2014:15:09:44; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/Beginner1.pdf; 21/Oct/2014:15:16:19; 40.1018,-83.0730; Columbus; Ohio; US
24-179-7-51.static.leds.al.charter.com; 24.179.7.51; /beginner/work.docx; 21/Oct/2014:15:22:33; 33.3151,-86.7560; Pelham; Alabama; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/Beginner1.pdf; 21/Oct/2014:15:40:24; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/Beginner1.pdf; 21/Oct/2014:15:40:25; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/Beginner1.pdf; 21/Oct/2014:15:40:26; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/work.docx; 21/Oct/2014:15:42:21; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/robot.pdf; 21/Oct/2014:15:42:29; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/robot.pdf; 21/Oct/2014:15:42:30; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/robot.pdf; 21/Oct/2014:15:42:31; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/robot.pdf; 21/Oct/2014:15:42:31; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/robot.pdf; 21/Oct/2014:15:42:31; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/robot.pdf; 21/Oct/2014:15:42:32; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/robot.pdf; 21/Oct/2014:15:42:32; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/robot.pdf; 21/Oct/2014:15:42:32; 40.1018,-83.0730; Columbus; Ohio; US
d60-250-172.col.wideopenwest.com; 65.60.172.250; /beginner/robot.pdf; 21/Oct/2014:15:42:32; 40.1018,-83.0730; Columbus; Ohio; US
